#,Rider,Points,Avg Score,Prize $,Outs,Rides,Ride %,tour,year
20,Michael Lane,349.0,81.75,16507.0,22,10,45.45,pendleton_whisky_velocity_tour,2024
21,Kyler Oliver,335.16,82.78,16217.0,24,9,37.5,pendleton_whisky_velocity_tour,2024
22,Andrew Alvidrez,333.0,84.21,18037.0,25,7,28.0,pendleton_whisky_velocity_tour,2024
23,Andrei Scoparo,318.5,84.09,8173.0,20,17,85.0,pendleton_whisky_velocity_tour,2024
24,Hunter Ball,314.5,85.25,19860.0,38,8,21.05,pendleton_whisky_velocity_tour,2024
25,Tyler Manor,307.5,80.88,21014.0,32,12,37.5,pendleton_whisky_velocity_tour,2024
26,Qynn Andersen,301.5,85.75,13548.0,37,8,21.62,pendleton_whisky_velocity_tour,2024
27,Marco Eguchi,301.0,84.19,10060.0,24,12,50.0,pendleton_whisky_velocity_tour,2024
28,Boston Leather,300.5,85.38,19611.0,24,8,33.33,pendleton_whisky_velocity_tour,2024
29,Lachlan Richardson,300.0,82.44,12975.0,23,8,34.78,pendleton_whisky_velocity_tour,2024
30,Leonardo Castro,299.5,83.77,13156.0,21,13,61.9,pendleton_whisky_velocity_tour,2024
31,Cort McFadden,298.0,84.78,29974.0,11,9,81.82,pendleton_whisky_velocity_tour,2024
32,João Henrique Lucas,296.0,83.22,26672.0,23,9,39.13,pendleton_whisky_velocity_tour,2024
33,Leandro Zampollo,291.49,82.14,11373.0,46,18,39.13,pendleton_whisky_velocity_tour,2024
34,Dalton Rudman,290.5,81.03,14015.0,37,10,27.03,pendleton_whisky_velocity_tour,2024
34,Warley Oliveira da Silva,290.5,80.84,12198.0,30,17,56.67,pendleton_whisky_velocity_tour,2024
36,Alvaro Ariel,287.0,85.64,15501.0,25,7,28.0,pendleton_whisky_velocity_tour,2024
37,Nick Tetz,286.99,84.4,15527.0,21,10,47.62,pendleton_whisky_velocity_tour,2024
38,Keyshawn Whitehorse,274.83,83.16,15481.0,17,11,64.71,pendleton_whisky_velocity_tour,2024
39,Elizmar Jeremias,268.5,85.43,14293.0,28,10,35.71,pendleton_whisky_velocity_tour,2024
40,Callum Miller,268.0,82.23,11572.0,21,11,52.38,pendleton_whisky_velocity_tour,2024
41,Jake Gardner,257.0,85.61,14666.0,14,9,64.29,pendleton_whisky_velocity_tour,2024
42,Dustin Herman,255.0,81.94,10559.0,46,9,19.57,pendleton_whisky_velocity_tour,2024
43,Cody Heffernan,247.0,87.13,12089.0,11,4,36.36,pendleton_whisky_velocity_tour,2024
44,João Paulo Fernandes,240.83,81.38,9040.0,27,8,29.63,pendleton_whisky_velocity_tour,2024
45,Lucas Martins Costa,239.0,83.38,9542.0,24,12,50.0,pendleton_whisky_velocity_tour,2024
46,Andy Bohl,232.5,83.33,8370.0,35,9,25.71,pendleton_whisky_velocity_tour,2024
47,Emerson Lopes,232.0,82.71,6083.0,22,13,59.09,pendleton_whisky_velocity_tour,2024
48,Yan Victor Cunha,218.5,83.48,4188.0,21,15,71.43,pendleton_whisky_velocity_tour,2024
49,Bill Henry,218.0,83.9,11446.0,17,5,29.41,pendleton_whisky_velocity_tour,2024
50,Cody McCandless,212.0,83.07,8457.0,20,7,35.0,pendleton_whisky_velocity_tour,2024
51,Macaulie Leather,211.0,83.68,9592.0,11,7,63.64,pendleton_whisky_velocity_tour,2024
52,Paulo Ferreira Lima,203.83,82.64,9192.0,19,7,36.84,pendleton_whisky_velocity_tour,2024
53,Ednei Caminhas,200.83,82.0,7455.0,31,10,32.26,pendleton_whisky_velocity_tour,2024
54,Braydon Wellby,196.0,82.4,15450.0,11,5,45.45,pendleton_whisky_velocity_tour,2024
55,Lucas Fideles Souza,194.0,84.19,11380.0,26,8,30.77,pendleton_whisky_velocity_tour,2024
56,Ben Bode,192.5,83.67,9728.0,21,6,28.57,pendleton_whisky_velocity_tour,2024
57,Trace Redd,191.0,85.38,8836.0,19,4,21.05,pendleton_whisky_velocity_tour,2024
58,Kyle Eaton,190.0,78.0,9547.0,36,6,16.67,pendleton_whisky_velocity_tour,2024
59,Carlos André de Oliveira,188.0,83.75,6226.0,8,6,75.0,pendleton_whisky_velocity_tour,2024
60,Chanse Switzer,181.5,85.58,8850.0,15,6,40.0,pendleton_whisky_velocity_tour,2024
61,Elton Toledo,180.5,84.41,4447.0,20,11,55.0,pendleton_whisky_velocity_tour,2024
62,Chad Hartman,178.0,84.67,8469.0,26,9,34.62,pendleton_whisky_velocity_tour,2024
63,Mason Taylor,177.83,83.33,8155.0,11,6,54.55,pendleton_whisky_velocity_tour,2024
64,Winy dos Santos,172.5,83.73,3855.0,19,11,57.89,pendleton_whisky_velocity_tour,2024
65,Brandon Chambers,171.5,83.58,6420.0,31,6,19.35,pendleton_whisky_velocity_tour,2024
66,Jesse Petri,170.5,84.29,6358.0,10,7,70.0,pendleton_whisky_velocity_tour,2024
67,Weston Davidson,170.0,81.72,8109.0,35,9,25.71,pendleton_whisky_velocity_tour,2024
68,Elijah Monnett,168.16,81.0,8314.0,11,5,45.45,pendleton_whisky_velocity_tour,2024
69,Alex Cerqueira,164.0,83.84,7027.0,21,8,38.1,pendleton_whisky_velocity_tour,2024
69,Toby Hale,164.0,83.25,12834.0,17,6,35.29,pendleton_whisky_velocity_tour,2024
71,Cassio Dias,163.5,84.36,7377.0,11,7,63.64,pendleton_whisky_velocity_tour,2024
72,Ednélio Rodrigues,162.5,83.29,6633.0,14,7,50.0,pendleton_whisky_velocity_tour,2024
73,Clay Guiton,160.5,85.5,7514.0,11,4,36.36,pendleton_whisky_velocity_tour,2024
74,Kurt Shephard,156.0,84.67,7502.0,5,3,60.0,pendleton_whisky_velocity_tour,2024
74,José de Castro,156.0,85.44,2298.0,18,9,50.0,pendleton_whisky_velocity_tour,2024
76,Murilo Henrique de Oliveira,155.5,81.18,2785.0,14,11,78.57,pendleton_whisky_velocity_tour,2024
77,Leonardo Lima,155.0,85.08,6742.0,33,6,18.18,pendleton_whisky_velocity_tour,2024
78,Wyatt Rogers,154.66,83.0,5982.0,24,6,25.0,pendleton_whisky_velocity_tour,2024
79,Jaxton Mortensen,151.0,82.75,7850.0,15,4,26.67,pendleton_whisky_velocity_tour,2024
80,Zane Cook,148.33,83.63,3363.0,34,8,23.53,pendleton_whisky_velocity_tour,2024
81,Eric Novoa,148.0,84.25,5894.0,10,6,60.0,pendleton_whisky_velocity_tour,2024
82,Eikson Pereira,147.5,83.8,3026.0,21,10,47.62,pendleton_whisky_velocity_tour,2024
83,Leandro Machado,143.0,84.75,4680.0,17,6,35.29,pendleton_whisky_velocity_tour,2024
84,Dustin Martinez,142.0,85.38,5710.0,25,4,16.0,pendleton_whisky_velocity_tour,2024
85,Afonso Quintino,139.0,84.06,5644.0,13,9,69.23,pendleton_whisky_velocity_tour,2024
86,Briggs Madsen,137.16,83.2,6022.0,21,5,23.81,pendleton_whisky_velocity_tour,2024
87,Lane Mellers,136.5,84.88,10197.0,19,4,21.05,pendleton_whisky_velocity_tour,2024
88,Shane Scott,136.0,85.5,10000.0,4,2,50.0,pendleton_whisky_velocity_tour,2024
89,Kaiden Loud,133.0,86.25,11465.0,5,3,60.0,pendleton_whisky_velocity_tour,2024
90,Aaron Roy,132.5,84.33,4606.0,16,9,56.25,pendleton_whisky_velocity_tour,2024
91,Aaron Williams,131.16,83.5,4167.0,15,5,33.33,pendleton_whisky_velocity_tour,2024
92,Colton Dougherty,131.0,83.29,6415.0,22,7,31.82,pendleton_whisky_velocity_tour,2024
93,Bruno Carvalho,128.5,79.69,4312.0,20,8,40.0,pendleton_whisky_velocity_tour,2024
94,Garrett Green,127.5,82.58,4420.0,9,6,66.67,pendleton_whisky_velocity_tour,2024
95,Cladson Rodolfo,126.33,82.5,5584.0,16,7,43.75,pendleton_whisky_velocity_tour,2024
96,Quincey McDonald,124.33,80.9,4057.0,20,5,25.0,pendleton_whisky_velocity_tour,2024
97,Bryn Francis,120.8,81.38,4658.0,18,4,22.22,pendleton_whisky_velocity_tour,2024
98,Dalton Krantz,120.0,81.5,6300.0,8,2,25.0,pendleton_whisky_velocity_tour,2024
99,João Ricardo Vieira,118.0,82.5,9954.0,4,2,50.0,pendleton_whisky_velocity_tour,2024
100,Lorenzo Lopez,116.5,82.5,6416.0,11,5,45.45,pendleton_whisky_velocity_tour,2024
101,Deklan Garland,113.0,83.33,5883.0,3,3,100.0,pendleton_whisky_velocity_tour,2024
102,Donnie Rutherfurd,112.5,83.5,6172.0,12,5,41.67,pendleton_whisky_velocity_tour,2024
102,Wyatt Gleeson,112.5,85.5,4410.0,11,5,45.45,pendleton_whisky_velocity_tour,2024
104,Zane Hall,111.8,82.38,3997.0,25,4,16.0,pendleton_whisky_velocity_tour,2024
105,Davi Henrique de Lima,106.5,79.67,6414.0,9,6,66.67,pendleton_whisky_velocity_tour,2024
105,Paulo Henrique da Silva,106.5,78.34,1977.0,14,11,78.57,pendleton_whisky_velocity_tour,2024
107,Rylee Ward,106.0,84.0,4758.0,6,2,33.33,pendleton_whisky_velocity_tour,2024
108,Thomas Hudson,102.0,84.17,7514.0,17,3,17.65,pendleton_whisky_velocity_tour,2024
109,Garrett Jones,101.0,83.7,4363.0,22,5,22.73,pendleton_whisky_velocity_tour,2024
109,Bruno Roberto,101.0,84.0,4754.0,7,2,28.57,pendleton_whisky_velocity_tour,2024
111,Alex Junior da Silva,99.5,84.1,4601.0,23,5,21.74,pendleton_whisky_velocity_tour,2024
112,Rubens Barbosa,98.5,84.0,2666.0,28,5,17.86,pendleton_whisky_velocity_tour,2024
113,Nate Hoey,96.0,86.25,6367.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
114,Matt Allgood,94.5,76.9,2610.0,22,5,22.73,pendleton_whisky_velocity_tour,2024
115,Brady Fielder,93.0,81.81,9550.0,5,4,80.0,pendleton_whisky_velocity_tour,2024
115,Thor Hoefer II,93.0,80.13,3300.0,17,4,23.53,pendleton_whisky_velocity_tour,2024
115,Miguel de Jesus,93.0,82.64,1167.0,20,9,45.0,pendleton_whisky_velocity_tour,2024
118,Rudmar Medeiros,92.5,86.71,2490.0,10,6,60.0,pendleton_whisky_velocity_tour,2024
119,Pokey Houghton,91.0,84.0,8070.0,17,2,11.76,pendleton_whisky_velocity_tour,2024
120,Jared Parsonage,90.0,84.38,2950.0,7,4,57.14,pendleton_whisky_velocity_tour,2024
120,Douglas Lino de Souza,90.0,79.83,4260.0,28,3,10.71,pendleton_whisky_velocity_tour,2024
122,Chase Dougherty,89.0,86.75,6073.0,2,2,100.0,pendleton_whisky_velocity_tour,2024
122,Kelsey Pavlou,89.0,83.42,3193.0,5,3,60.0,pendleton_whisky_velocity_tour,2024
122,Jake Maher,89.0,83.25,3146.0,18,6,33.33,pendleton_whisky_velocity_tour,2024
125,Conner Halverson,86.66,83.5,3264.0,7,5,71.43,pendleton_whisky_velocity_tour,2024
126,Justin Ethridge,86.0,83.5,2010.0,27,4,14.81,pendleton_whisky_velocity_tour,2024
127,Lane Vaughan,85.0,85.33,5367.0,9,3,33.33,pendleton_whisky_velocity_tour,2024
128,Adriano Salgado,84.5,85.17,3340.0,9,3,33.33,pendleton_whisky_velocity_tour,2024
129,Alvaro da Cunha,83.5,82.18,1980.0,21,7,33.33,pendleton_whisky_velocity_tour,2024
130,Aaron Kleier,82.0,86.75,2541.0,5,2,40.0,pendleton_whisky_velocity_tour,2024
131,Tyler Craig,81.0,82.75,2667.0,18,4,22.22,pendleton_whisky_velocity_tour,2024
131,Lane Nobles,81.0,84.6,2232.0,14,5,35.71,pendleton_whisky_velocity_tour,2024
133,Adilson Junior,79.0,84.0,2376.0,39,5,12.82,pendleton_whisky_velocity_tour,2024
134,Clint Glass,78.0,84.17,5204.0,11,3,27.27,pendleton_whisky_velocity_tour,2024
135,João Paulo de Morais,77.0,81.75,1778.0,18,5,27.78,pendleton_whisky_velocity_tour,2024
135,Wyatt Nez,77.0,82.5,4785.0,18,3,16.67,pendleton_whisky_velocity_tour,2024
137,Brady Oleson,76.0,85.75,6965.0,6,2,33.33,pendleton_whisky_velocity_tour,2024
138,Dylan Smith,73.5,84.33,2450.0,22,3,13.64,pendleton_whisky_velocity_tour,2024
138,Dakota Warnken,73.5,82.33,3550.0,12,3,25.0,pendleton_whisky_velocity_tour,2024
140,Rafael Parra,73.0,80.17,1153.0,18,6,33.33,pendleton_whisky_velocity_tour,2024
140,Marco Ortiz,73.0,84.75,3330.0,15,4,26.67,pendleton_whisky_velocity_tour,2024
142,Gabriel Morais,71.5,83.83,3021.0,17,3,17.65,pendleton_whisky_velocity_tour,2024
143,Ashton Sahli,70.0,86.0,3584.0,16,2,12.5,pendleton_whisky_velocity_tour,2024
144,Felipe Furlan,69.0,85.67,3338.0,8,3,37.5,pendleton_whisky_velocity_tour,2024
144,Lucas Felix,69.0,75.25,3300.0,17,2,11.76,pendleton_whisky_velocity_tour,2024
146,Beau Willis,68.5,83.67,5479.0,17,3,17.65,pendleton_whisky_velocity_tour,2024
147,Cleber Henrique Marques,67.5,78.81,698.0,19,8,42.11,pendleton_whisky_velocity_tour,2024
148,Josh Stepp,65.0,85.5,2027.0,17,2,11.76,pendleton_whisky_velocity_tour,2024
148,Vanderson dos Santos,65.0,76.1,1318.0,12,5,41.67,pendleton_whisky_velocity_tour,2024
150,Brylee Smith,64.0,85.5,2906.0,16,1,6.25,pendleton_whisky_velocity_tour,2024
151,Ueberson Duarte,63.5,76.67,2300.0,19,3,15.79,pendleton_whisky_velocity_tour,2024
152,Winston Lopez,62.0,87.0,3498.0,2,2,100.0,pendleton_whisky_velocity_tour,2024
152,Marco Antonio Gloria,62.0,73.5,1607.0,14,5,35.71,pendleton_whisky_velocity_tour,2024
152,Clayton Sellars,62.0,85.75,8917.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
155,Brumby Brandenburg,61.0,84.25,2810.0,11,2,18.18,pendleton_whisky_velocity_tour,2024
156,Julio Cesar Marques,60.0,81.5,1783.0,11,5,45.45,pendleton_whisky_velocity_tour,2024
157,Gage Gay,59.33,85.75,2544.0,7,2,28.57,pendleton_whisky_velocity_tour,2024
158,Matt Palmer,59.0,84.0,4131.0,4,2,50.0,pendleton_whisky_velocity_tour,2024
159,Mauricio Gulla Moreira,58.83,83.25,1904.0,8,4,50.0,pendleton_whisky_velocity_tour,2024
160,Avery Mullins,57.33,81.25,2710.0,7,4,57.14,pendleton_whisky_velocity_tour,2024
161,Jordan Hansen,56.5,83.17,1591.0,6,3,50.0,pendleton_whisky_velocity_tour,2024
162,Nicolas Hernandez,56.0,86.0,2179.0,14,3,21.43,pendleton_whisky_velocity_tour,2024
163,Eli Vastbinder,55.0,86.0,3000.0,8,1,12.5,pendleton_whisky_velocity_tour,2024
164,Matt Hennelly,54.0,83.5,2700.0,22,1,4.55,pendleton_whisky_velocity_tour,2024
165,Dakota Buttar,53.5,84.0,2643.0,6,3,50.0,pendleton_whisky_velocity_tour,2024
165,Jackson Gray,53.5,80.25,2944.0,13,2,15.38,pendleton_whisky_velocity_tour,2024
165,Guthrie Long,53.5,84.17,2373.0,16,3,18.75,pendleton_whisky_velocity_tour,2024
168,Weston Hartman,53.0,82.5,2437.0,17,3,17.65,pendleton_whisky_velocity_tour,2024
169,Lachlan Slade,50.8,83.0,1947.0,13,2,15.38,pendleton_whisky_velocity_tour,2024
170,Brady Turgeon,50.5,84.25,3286.0,8,2,25.0,pendleton_whisky_velocity_tour,2024
171,Flavio Zivieri,48.0,84.5,2326.0,15,2,13.33,pendleton_whisky_velocity_tour,2024
171,Travis Briscoe,48.0,81.0,3677.0,11,3,27.27,pendleton_whisky_velocity_tour,2024
173,Toby Collins,47.0,84.0,4126.0,3,3,100.0,pendleton_whisky_velocity_tour,2024
173,Kane Taylor,47.0,81.75,1720.0,22,2,9.09,pendleton_whisky_velocity_tour,2024
175,Lauro Nunes Vieira,46.5,85.25,20.0,10,4,40.0,pendleton_whisky_velocity_tour,2024
176,Will Watson,45.0,80.0,2106.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
177,Chase Outlaw,44.0,83.25,2424.0,6,2,33.33,pendleton_whisky_velocity_tour,2024
178,Joao Gabriel Saran,43.0,84.5,2218.0,13,2,15.38,pendleton_whisky_velocity_tour,2024
179,Brock Radford,42.0,80.5,188.0,10,5,50.0,pendleton_whisky_velocity_tour,2024
179,Zach Miles,42.0,82.25,539.0,16,4,25.0,pendleton_whisky_velocity_tour,2024
179,Luiz Humberto Gonçalves,42.0,83.25,750.0,6,4,66.67,pendleton_whisky_velocity_tour,2024
182,Italo Rodrigues,41.5,84.42,300.0,10,3,30.0,pendleton_whisky_velocity_tour,2024
183,Dalton Davis,40.5,81.0,2267.0,12,2,16.67,pendleton_whisky_velocity_tour,2024
184,Alvin Detweiler,38.5,77.5,1150.0,9,2,22.22,pendleton_whisky_velocity_tour,2024
185,Caleb Cantrell,37.5,77.0,855.0,11,2,18.18,pendleton_whisky_velocity_tour,2024
186,Lane Lasley,37.0,85.5,1700.0,7,1,14.29,pendleton_whisky_velocity_tour,2024
186,Vitor Cassio de Assis,37.0,78.31,224.0,13,4,30.77,pendleton_whisky_velocity_tour,2024
186,Max Castro,37.0,80.17,240.0,27,3,11.11,pendleton_whisky_velocity_tour,2024
189,Jake Dunham,36.66,78.0,522.0,9,4,44.44,pendleton_whisky_velocity_tour,2024
190,Francisco Morales,36.0,82.0,452.0,10,3,30.0,pendleton_whisky_velocity_tour,2024
190,Paulo Souza,36.0,82.5,1520.0,13,1,7.69,pendleton_whisky_velocity_tour,2024
190,Ky Borghero,36.0,82.25,1854.0,18,2,11.11,pendleton_whisky_velocity_tour,2024
190,Tyce Willis,36.0,84.5,2463.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
194,Douglas Franco,35.5,82.5,1769.0,27,2,7.41,pendleton_whisky_velocity_tour,2024
195,Wallace Vieira de Oliveira,35.0,82.5,1463.0,21,1,4.76,pendleton_whisky_velocity_tour,2024
196,Cody Fraser,34.33,81.33,1072.0,12,3,25.0,pendleton_whisky_velocity_tour,2024
197,Travis Wimberley,34.0,81.5,652.0,11,2,18.18,pendleton_whisky_velocity_tour,2024
197,Eder Barbosa,34.0,81.5,1240.0,24,1,4.17,pendleton_whisky_velocity_tour,2024
197,Cash Keeling,34.0,84.5,1240.0,10,1,10.0,pendleton_whisky_velocity_tour,2024
197,Mason Ward,34.0,84.0,1242.0,5,1,20.0,pendleton_whisky_velocity_tour,2024
197,Latrell Long,34.0,81.25,2657.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
202,Daylon Swearingen,33.0,85.5,973.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
203,Elijah Mora,32.0,82.5,2129.0,11,3,27.27,pendleton_whisky_velocity_tour,2024
204,Marshall Senger,31.5,83.25,829.0,7,2,28.57,pendleton_whisky_velocity_tour,2024
205,Chaster Pereira,31.0,80.33,696.0,6,3,50.0,pendleton_whisky_velocity_tour,2024
205,Danilo Luiz da Silva,31.0,82.67,292.0,6,3,50.0,pendleton_whisky_velocity_tour,2024
207,Manoelito de Souza Junior,30.5,79.17,831.0,19,3,15.79,pendleton_whisky_velocity_tour,2024
207,Cole Devlin,30.5,83.75,280.0,12,2,16.67,pendleton_whisky_velocity_tour,2024
209,Micheal Ostashek,29.5,80.67,1172.0,10,3,30.0,pendleton_whisky_velocity_tour,2024
210,Tyler Crank,28.5,84.0,855.0,7,1,14.29,pendleton_whisky_velocity_tour,2024
211,Keith Hall,28.0,82.5,900.0,11,1,9.09,pendleton_whisky_velocity_tour,2024
211,Trent Nugent,28.0,79.5,960.0,9,1,11.11,pendleton_whisky_velocity_tour,2024
211,Gabriel Thiago Da Silva,28.0,80.0,791.0,6,1,16.67,pendleton_whisky_velocity_tour,2024
211,Gean Pereira Carvalho,28.0,85.75,215.0,5,2,40.0,pendleton_whisky_velocity_tour,2024
215,Jason Landing,27.5,82.5,0.0,19,2,10.53,pendleton_whisky_velocity_tour,2024
216,Edgardo Figueroa,27.0,81.0,677.0,17,1,5.88,pendleton_whisky_velocity_tour,2024
216,Guilherme Roberto,27.0,83.5,437.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
218,Stefan Tonita,26.33,83.25,0.0,11,2,18.18,pendleton_whisky_velocity_tour,2024
218,Boogie Marquez,26.33,83.75,670.0,20,2,10.0,pendleton_whisky_velocity_tour,2024
220,Bryan Titman,26.0,83.5,0.0,17,2,11.76,pendleton_whisky_velocity_tour,2024
220,Perry Schrock,26.0,83.5,338.0,20,2,10.0,pendleton_whisky_velocity_tour,2024
222,Josh Frost,25.5,90.0,2927.0,5,1,20.0,pendleton_whisky_velocity_tour,2024
222,Fabricio Silva,25.5,85.5,148.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
222,Arisson Pereira,25.5,90.0,2927.0,8,1,12.5,pendleton_whisky_velocity_tour,2024
222,Tanner Eno,25.5,85.0,873.0,1,1,100.0,pendleton_whisky_velocity_tour,2024
226,Roque Palermo,25.0,83.0,267.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
227,Everton dos Santos,24.5,85.75,151.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
227,Josh Grant,24.5,77.5,1642.0,16,1,6.25,pendleton_whisky_velocity_tour,2024
229,Ben Moran,24.0,79.0,1136.0,14,2,14.29,pendleton_whisky_velocity_tour,2024
229,William Wright,24.0,78.0,1504.0,12,2,16.67,pendleton_whisky_velocity_tour,2024
229,Christian Clay Oliveira,24.0,79.17,541.0,12,3,25.0,pendleton_whisky_velocity_tour,2024
229,Rafael Mendes,24.0,85.25,119.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
233,Braidy Randolph,23.0,83.5,1221.0,5,1,20.0,pendleton_whisky_velocity_tour,2024
233,Romário Faustino de Oliveira,23.0,79.7,0.0,10,5,50.0,pendleton_whisky_velocity_tour,2024
233,Kyle Hall,23.0,83.0,758.0,4,1,25.0,pendleton_whisky_velocity_tour,2024
236,Diego Galdino,22.3,81.0,515.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
236,Klay Ward,22.3,81.0,515.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
238,Fabian Dueck,22.0,80.75,468.0,9,2,22.22,pendleton_whisky_velocity_tour,2024
239,Billy Goetsch,21.5,77.5,781.0,7,1,14.29,pendleton_whisky_velocity_tour,2024
240,Allan Dias,21.0,76.17,221.0,6,3,50.0,pendleton_whisky_velocity_tour,2024
240,Seth White,21.0,83.0,667.0,5,1,20.0,pendleton_whisky_velocity_tour,2024
242,Wyatt Laughlin,20.5,83.5,420.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
243,Dakota Louis,20.0,81.5,740.0,22,1,4.55,pendleton_whisky_velocity_tour,2024
243,Zane Monnett,20.0,84.5,1064.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
245,Mitchel Paton,19.5,81.5,329.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
245,Caiden Sandilands,19.5,81.5,329.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
245,Tyson Smith,19.5,75.5,1383.0,16,2,12.5,pendleton_whisky_velocity_tour,2024
248,Junio Quaresima,19.0,83.5,434.0,6,1,16.67,pendleton_whisky_velocity_tour,2024
249,Eli Byler,18.5,81.0,0.0,11,1,9.09,pendleton_whisky_velocity_tour,2024
250,William Barrows,18.0,82.0,0.0,4,1,25.0,pendleton_whisky_velocity_tour,2024
250,Jesse Flores,18.0,80.5,350.0,6,1,16.67,pendleton_whisky_velocity_tour,2024
250,Auzyn Corr,18.0,88.0,1236.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
253,Casey Roberts,17.5,83.5,200.0,6,1,16.67,pendleton_whisky_velocity_tour,2024
254,Cole Hill,17.0,84.5,814.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
254,Elzisclay dos Santos,17.0,88.5,402.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
256,Vinell Mariano,16.5,80.5,767.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
256,Júlio Félix,16.5,85.0,601.0,4,1,25.0,pendleton_whisky_velocity_tour,2024
258,Jono Couling,16.0,80.5,0.0,19,1,5.26,pendleton_whisky_velocity_tour,2024
258,Dawson Gleaves,16.0,85.0,0.0,9,1,11.11,pendleton_whisky_velocity_tour,2024
258,Willian Bueno de Oliveira,16.0,87.0,267.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
258,Leandro Aparecido da Silva,16.0,76.75,0.0,5,2,40.0,pendleton_whisky_velocity_tour,2024
258,Wellington Ferreira,16.0,83.0,644.0,10,1,10.0,pendleton_whisky_velocity_tour,2024
263,Brandon Ballard,15.5,82.0,100.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
263,Carlos Gomes Junior,15.5,84.0,489.0,17,1,5.88,pendleton_whisky_velocity_tour,2024
265,Eric O'Flynn,15.0,82.0,0.0,12,1,8.33,pendleton_whisky_velocity_tour,2024
265,Wade Marshall,15.0,80.5,0.0,6,1,16.67,pendleton_whisky_velocity_tour,2024
267,Lucas Junio da Silveira,14.5,81.25,312.0,3,2,66.67,pendleton_whisky_velocity_tour,2024
268,Coy Robbins,14.0,84.5,787.0,8,1,12.5,pendleton_whisky_velocity_tour,2024
269,Arthur Antonialle,13.5,81.0,136.0,5,2,40.0,pendleton_whisky_velocity_tour,2024
269,Dally Sears,13.5,85.5,0.0,9,1,11.11,pendleton_whisky_velocity_tour,2024
271,Eduardo de Oliveira,13.0,71.5,480.0,9,1,11.11,pendleton_whisky_velocity_tour,2024
271,Will Purcell,13.0,81.0,1038.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
271,Hunter Kelly,13.0,71.5,1361.0,8,2,25.0,pendleton_whisky_velocity_tour,2024
271,Eduardo Matos,13.0,76.25,0.0,4,2,50.0,pendleton_whisky_velocity_tour,2024
271,Jordans Jordão Jr.,13.0,76.75,196.0,5,2,40.0,pendleton_whisky_velocity_tour,2024
271,Michael Phillips,13.0,74.0,401.0,19,1,5.26,pendleton_whisky_velocity_tour,2024
271,Lijah Leather,13.0,79.0,960.0,6,1,16.67,pendleton_whisky_velocity_tour,2024
271,Griffin Koester,13.0,83.5,582.0,1,1,100.0,pendleton_whisky_velocity_tour,2024
279,Alex Cardozo,12.33,83.0,194.0,5,1,20.0,pendleton_whisky_velocity_tour,2024
280,Austin Richardson,12.0,82.5,162.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
281,Jackson Field,11.0,80.5,261.0,12,1,8.33,pendleton_whisky_velocity_tour,2024
281,Keaton Martz,11.0,74.25,474.0,9,2,22.22,pendleton_whisky_velocity_tour,2024
281,Joao Pedro Butolo,11.0,80.0,126.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
281,Beau Southern,11.0,59.5,460.0,12,1,8.33,pendleton_whisky_velocity_tour,2024
281,Lillber da Silva,11.0,86.25,89.0,3,1,33.33,pendleton_whisky_velocity_tour,2024
286,Thiago Mariano,10.5,86.0,60.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
287,Luiz Americo P. Silva,10.0,83.0,0.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
287,Vitor Hugo Costa,10.0,82.0,0.0,9,2,22.22,pendleton_whisky_velocity_tour,2024
287,Blake Smith,10.0,81.5,0.0,4,1,25.0,pendleton_whisky_velocity_tour,2024
287,Trevor Reiste,10.0,79.5,130.0,4,1,25.0,pendleton_whisky_velocity_tour,2024
287,Ismael da Silva,10.0,83.0,0.0,4,1,25.0,pendleton_whisky_velocity_tour,2024
287,Kahiwa Augustiro,10.0,84.5,0.0,2,1,50.0,pendleton_whisky_velocity_tour,2024
293,Jerson Arantes,9.0,77.5,0.0,10,2,20.0,pendleton_whisky_velocity_tour,2024
